pngpread.c	627	png_push_process_row	png_error	png_error(png_ptr, "bad adaptive filter value");
pngpread.c	647	png_push_process_row	png_error	png_error(png_ptr, "progressive row overflow");
pngpread.c	651	png_push_process_row	png_error	png_error(png_ptr, "internal progressive row size calculation error");
pngpread.c	941	png_get_progressive_ptr	return NULL	return NULL;
pngread.c	118	png_read_info	png_chunk_error	png_chunk_error(png_ptr, "Missing IHDR before IDAT");
pngread.c	122	png_read_info	png_chunk_error	png_chunk_error(png_ptr, "Missing PLTE before IDAT");
pngread.c	125	png_read_info	png_chunk_benign_error	png_chunk_benign_error(png_ptr, "Too many IDATs found");
pngread.c	191	png_read_update_info	png_app_error	png_app_error(png_ptr,
pngread.c	214	png_start_read_image	png_app_error	png_app_error(png_ptr,
pngread.c	318	png_read_row	png_warning	png_warning(png_ptr, "PNG_READ_INVERT_SUPPORTED is not defined");
pngread.c	323	png_read_row	png_warning	png_warning(png_ptr, "PNG_READ_FILLER_SUPPORTED is not defined");
pngread.c	329	png_read_row	png_warning	png_warning(png_ptr, "PNG_READ_PACKSWAP_SUPPORTED is not defined");
pngread.c	334	png_read_row	png_warning	png_warning(png_ptr, "PNG_READ_PACK_SUPPORTED is not defined");
pngread.c	339	png_read_row	png_warning	png_warning(png_ptr, "PNG_READ_SHIFT_SUPPORTED is not defined");
pngread.c	344	png_read_row	png_warning	png_warning(png_ptr, "PNG_READ_BGR_SUPPORTED is not defined");
pngread.c	349	png_read_row	png_warning	png_warning(png_ptr, "PNG_READ_SWAP_SUPPORTED is not defined");
pngread.c	444	png_read_row	png_error	png_error(png_ptr, "Invalid attempt to read row data");
pngread.c	456	png_read_row	png_error	png_error(png_ptr, "bad adaptive filter value");
pngread.c	489	png_read_row	png_error	png_error(png_ptr, "sequential row overflow");
pngread.c	493	png_read_row	png_error	png_error(png_ptr, "internal sequential row size calculation error");
pngread.c	635	png_read_image	png_warning	png_warning(png_ptr, "Interlace handling should be turned on when "
pngread.c	648	png_read_image	png_error	png_error(png_ptr,
pngread.c	697	png_read_end	png_benign_error	png_benign_error(png_ptr, "Read palette index exceeding num_palette");
pngread.c	729	png_read_end	png_benign_error	png_benign_error(png_ptr, ".Too many IDATs found");
pngread.c	747	png_read_end	png_benign_error	png_benign_error(png_ptr, "..Too many IDATs found");
pngread.c	881	png_read_png	png_error	png_error(png_ptr, "Image is too high to process with png_read_png()");
pngread.c	899	png_read_png	png_app_error	png_app_error(png_ptr, "PNG_TRANSFORM_SCALE_16 not supported");
pngread.c	910	png_read_png	png_app_error	png_app_error(png_ptr, "PNG_TRANSFORM_STRIP_16 not supported");
pngread.c	920	png_read_png	png_app_error	png_app_error(png_ptr, "PNG_TRANSFORM_STRIP_ALPHA not supported");
pngread.c	930	png_read_png	png_app_error	png_app_error(png_ptr, "PNG_TRANSFORM_PACKING not supported");
pngread.c	940	png_read_png	png_app_error	png_app_error(png_ptr, "PNG_TRANSFORM_PACKSWAP not supported");
pngread.c	952	png_read_png	png_app_error	png_app_error(png_ptr, "PNG_TRANSFORM_EXPAND not supported");
pngread.c	964	png_read_png	png_app_error	png_app_error(png_ptr, "PNG_TRANSFORM_INVERT_MONO not supported");
pngread.c	976	png_read_png	png_app_error	png_app_error(png_ptr, "PNG_TRANSFORM_SHIFT not supported");
pngread.c	984	png_read_png	png_app_error	png_app_error(png_ptr, "PNG_TRANSFORM_BGR not supported");
pngread.c	992	png_read_png	png_app_error	png_app_error(png_ptr, "PNG_TRANSFORM_SWAP_ALPHA not supported");
pngread.c	1000	png_read_png	png_app_error	png_app_error(png_ptr, "PNG_TRANSFORM_SWAP_ENDIAN not supported");
pngread.c	1009	png_read_png	png_app_error	png_app_error(png_ptr, "PNG_TRANSFORM_INVERT_ALPHA not supported");
pngread.c	1018	png_read_png	png_app_error	png_app_error(png_ptr, "PNG_TRANSFORM_GRAY_TO_RGB not supported");
pngread.c	1026	png_read_png	png_app_error	png_app_error(png_ptr, "PNG_TRANSFORM_EXPAND_16 not supported");
pngread.c	1225	chromaticities_match_sRGB	return 0	return 0;
pngread.c	1239	png_gamma_not_sRGB	return 0	return 0; /* Includes the uninitialized value 0 */
pngread.c	1265	png_image_is_not_sRGB	return 0	return 0;
pngread.c	1272	png_image_is_not_sRGB	return 0	return 0;
pngread.c	1363	png_image_begin_read_from_stdio	return 0	return 0;
pngread.c	1401	png_image_begin_read_from_file	return 0	return 0;
pngread.c	1427	png_image_memory_read	png_error	png_error(png_ptr, "read beyond end of data");
pngread.c	1431	png_image_memory_read	png_error	png_error(png_ptr, "invalid memory read");
pngread.c	1466	png_image_memory_read	return 0	return 0;
pngread.c	1537	set_file_encoding	png_error	png_error(png_ptr, "internal: default gamma not set");
pngread.c	1586	decode_gamma	png_error	png_error(display->image->opaque->png_ptr,
pngread.c	1643	png_create_colormap_entry	png_error	png_error(image->opaque->png_ptr, "color-map index out of range");
pngread.c	1743	png_create_colormap_entry	png_error	png_error(image->opaque->png_ptr, "bad encoding (internal error)");
pngread.c	1997	png_image_read_colormap	png_error	png_error(png_ptr,
pngread.c	2056	png_image_read_colormap	png_error	png_error(png_ptr, "gray[8] color-map: too few entries");
pngread.c	2135	png_image_read_colormap	png_error	png_error(png_ptr, "gray[16] color-map: too few entries");
pngread.c	2233	png_image_read_colormap	png_error	png_error(png_ptr, "gray+alpha color-map: too few entries");
pngread.c	2267	png_image_read_colormap	png_error	png_error(png_ptr, "gray-alpha color-map: too few entries");
pngread.c	2301	png_image_read_colormap	png_error	png_error(png_ptr, "ga-alpha color-map: too few entries");
pngread.c	2406	png_image_read_colormap	png_error	png_error(png_ptr, "rgb[ga] color-map: too few entries");
pngread.c	2422	png_image_read_colormap	png_error	png_error(png_ptr, "rgb[gray] color-map: too few entries");
pngread.c	2530	png_image_read_colormap	png_error	png_error(png_ptr, "rgb+alpha color-map: too few entries");
pngread.c	2579	png_image_read_colormap	png_error	png_error(png_ptr, "rgb-alpha color-map: too few entries");
pngread.c	2664	png_image_read_colormap	png_error	png_error(png_ptr, "rgb color-map: too few entries");
pngread.c	2695	png_image_read_colormap	png_error	png_error(png_ptr, "palette color-map: too few entries");
pngread.c	2738	png_image_read_colormap	png_error	png_error(png_ptr, "invalid PNG color type");
pngread.c	2761	png_image_read_colormap	png_error	png_error(png_ptr, "bad data option (internal error)");
pngread.c	2766	png_image_read_colormap	png_error	png_error(png_ptr, "color map overflow (BAD internal error)");
pngread.c	2800	png_image_read_colormap	png_error	png_error(png_ptr, "bad processing option (internal error)");
pngread.c	2803	png_image_read_colormap	png_error	png_error(png_ptr, "bad background index (internal error)");
pngread.c	2836	png_image_read_and_map	png_error	png_error(png_ptr, "unknown interlace type");
pngread.c	3074	png_image_read_colormapped	png_error	png_error(png_ptr, "bad color-map processing (internal error)");
pngread.c	3159	png_image_read_direct_scaled	png_error	png_error(png_ptr, "unknown interlace type");
pngread.c	3208	png_image_read_composite	png_error	png_error(png_ptr, "unknown interlace type");
pngread.c	3358	png_image_read_background	png_error	png_error(png_ptr, "lost rgb to gray");
pngread.c	3361	png_image_read_background	png_error	png_error(png_ptr, "unexpected compose");
pngread.c	3364	png_image_read_background	png_error	png_error(png_ptr, "lost/gained channels");
pngread.c	3369	png_image_read_background	png_error	png_error(png_ptr, "unexpected 8-bit transformation");
pngread.c	3382	png_image_read_background	png_error	png_error(png_ptr, "unknown interlace type");
pngread.c	3609	png_image_read_background	png_error	png_error(png_ptr, "unexpected bit depth");
pngread.c	3925	png_image_read_direct	png_error	png_error(png_ptr, "png_read_image: unsupported transformation");
pngread.c	3960	png_image_read_direct	png_error	png_error(png_ptr, "png_image_read: alpha channel lost");
pngread.c	3986	png_image_read_direct	png_error	png_error(png_ptr, "unexpected alpha swap transformation");
pngread.c	3994	png_image_read_direct	png_error	png_error(png_ptr, "png_read_image: invalid transformations");
pngread.c	4201	png_image_finish_read	return 0	return 0;
pngrio.c	39	png_read_data	png_error	png_error(png_ptr, "Call to NULL read function");
pngrio.c	62	png_default_read_data	png_error	png_error(png_ptr, "Read Error");
pngrio.c	109	png_set_read_fn	png_warning	png_warning(png_ptr,
pngrtran.c	66	png_set_crc_action	png_warning	png_warning(png_ptr,
pngrtran.c	120	png_rtran_ok	png_app_error	png_app_error(png_ptr,
pngrtran.c	124	png_rtran_ok	png_app_error	png_app_error(png_ptr, "invalid before the PNG header has been read");
pngrtran.c	135	png_rtran_ok	return 0	return 0; /* no png_error possible! */
pngrtran.c	153	png_set_background_fixed	png_warning	png_warning(png_ptr, "Application must supply a known background gamma");
pngrtran.c	325	convert_gamma_value	png_fixed_error	png_fixed_error(png_ptr, "gamma value");
pngrtran.c	348	unsupported_gamma	png_app_warning	png_app_warning(png_ptr, msg);
pngrtran.c	350	unsupported_gamma	png_app_error	png_app_error(png_ptr, msg);
pngrtran.c	355	unsupported_gamma	return 0	return 0;
pngrtran.c	434	png_set_alpha_mode_fixed	png_error	png_error(png_ptr, "invalid alpha mode");
pngrtran.c	452	png_set_alpha_mode_fixed	png_error	png_error(png_ptr,
pngrtran.c	917	png_set_gamma_fixed	png_app_error	png_app_error(png_ptr, "invalid file gamma in png_set_gamma");
pngrtran.c	919	png_set_gamma_fixed	png_app_error	png_app_error(png_ptr, "invalid screen gamma in png_set_gamma");
pngrtran.c	1072	png_set_rgb_to_gray_fixed	png_error	png_error(png_ptr, "invalid error action to rgb_to_gray");
pngrtran.c	1083	png_set_rgb_to_gray_fixed	png_error	png_error(png_ptr,
pngrtran.c	1108	png_set_rgb_to_gray_fixed	png_app_warning	png_app_warning(png_ptr,
pngrtran.c	1697	png_init_read_transformations	png_warning	png_warning(png_ptr,
pngrtran.c	1886	png_init_read_transformations	png_error	png_error(png_ptr, "invalid background gamma type");
pngrtran.c	2104	png_read_transform_info	png_error	png_error (png_ptr, "Palette is NULL in indexed image");
pngrtran.c	4341	png_do_encode_alpha	png_warning	png_warning(png_ptr, "png_do_encode_alpha: unexpected call");
pngrtran.c	4891	png_do_read_transformations	png_error	png_error(png_ptr, "NULL row buffer");
pngrtran.c	4907	png_do_read_transformations	png_error	png_error(png_ptr, "Uninitialized row");
pngrtran.c	4965	png_do_read_transformations	png_warning	png_warning(png_ptr, "png_do_rgb_to_gray found nongray pixel");
pngrtran.c	4969	png_do_read_transformations	png_error	png_error(png_ptr, "png_do_rgb_to_gray found nongray pixel");
pngrutil.c	46	png_get_uint_31	png_error	png_error(png_ptr, "PNG unsigned integer out of range");
pngrutil.c	93	png_int_32	return 0	return 0;
pngrutil.c	139	png_read_sig	png_error	png_error(png_ptr, "Not a PNG file");
pngrutil.c	141	png_read_sig	png_error	png_error(png_ptr, "PNG file corrupted by ASCII conversion");
pngrutil.c	211	png_read_chunk_header	png_chunk_error	png_chunk_error(png_ptr, "bad header (invalid length)");
pngrutil.c	215	png_read_chunk_header	png_chunk_error	png_chunk_error(png_ptr, "bad header (invalid type)");
pngrutil.c	298	png_crc_error	return 0	return 0;
pngrutil.c	348	png_crc_finish_critical	png_chunk_warning	png_chunk_warning(png_ptr, "CRC error");
pngrutil.c	351	png_crc_finish_critical	png_chunk_error	png_chunk_error(png_ptr, "CRC error");
pngrutil.c	356	png_crc_finish_critical	return 0	return 0;
pngrutil.c	380	png_read_buffer	return NULL	if (new_size > png_chunk_max(png_ptr)) return NULL;
pngrutil.c	427	png_inflate_claim	png_chunk_warning	png_chunk_warning(png_ptr, msg);
pngrutil.c	430	png_inflate_claim	png_chunk_error	png_chunk_error(png_ptr, msg);
pngrutil.c	789	png_decompress_chunk	png_chunk_benign_error	png_chunk_benign_error(png_ptr, "extra compressed data");
pngrutil.c	971	png_handle_IHDR	handled-enum	return handled_ok;
pngrutil.c	1057	png_handle_PLTE	handled-enum	return handled_ok;
pngrutil.c	1064	png_handle_PLTE	png_chunk_error	png_chunk_error(png_ptr, errmsg);
pngrutil.c	1070	png_handle_PLTE	png_chunk_benign_error	png_chunk_benign_error(png_ptr, errmsg);
pngrutil.c	1092	png_handle_IEND	png_chunk_benign_error	png_chunk_benign_error(png_ptr, "invalid");
pngrutil.c	1096	png_handle_IEND	handled-enum	return handled_ok;
pngrutil.c	1112	png_handle_gAMA	handled-enum	return handled_error;
pngrutil.c	1118	png_handle_gAMA	png_chunk_benign_error	png_chunk_benign_error(png_ptr, "invalid");
pngrutil.c	1119	png_handle_gAMA	handled-enum	return handled_error;
pngrutil.c	1132	png_handle_gAMA	handled-enum	return handled_ok;
pngrutil.c	1164	png_handle_sBIT	png_chunk_benign_error	png_chunk_benign_error(png_ptr, "bad length");
pngrutil.c	1165	png_handle_sBIT	handled-enum	return handled_error;
pngrutil.c	1172	png_handle_sBIT	handled-enum	return handled_error;
pngrutil.c	1178	png_handle_sBIT	png_chunk_benign_error	png_chunk_benign_error(png_ptr, "invalid");
pngrutil.c	1179	png_handle_sBIT	handled-enum	return handled_error;
pngrutil.c	1201	png_handle_sBIT	handled-enum	return handled_ok;
pngrutil.c	1223	png_get_int_32_checked	return 0	return 0; /* Safe */
pngrutil.c	1238	png_handle_cHRM	handled-enum	return handled_error;
pngrutil.c	1251	png_handle_cHRM	png_chunk_benign_error	png_chunk_benign_error(png_ptr, "invalid");
pngrutil.c	1252	png_handle_cHRM	handled-enum	return handled_error;
pngrutil.c	1273	png_handle_cHRM	handled-enum	return handled_ok;
pngrutil.c	1291	png_handle_sRGB	handled-enum	return handled_error;
pngrutil.c	1300	png_handle_sRGB	png_chunk_benign_error	png_chunk_benign_error(png_ptr, "invalid");
pngrutil.c	1301	png_handle_sRGB	handled-enum	return handled_error;
pngrutil.c	1318	png_handle_sRGB	handled-enum	return handled_ok;
pngrutil.c	1356	png_handle_iCCP	png_chunk_benign_error	png_chunk_benign_error(png_ptr, "too short");
pngrutil.c	1357	png_handle_iCCP	handled-enum	return handled_error;
pngrutil.c	1455	png_handle_iCCP	png_chunk_warning	png_chunk_warning(png_ptr,
pngrutil.c	1495	png_handle_iCCP	handled-enum	return handled_ok;
pngrutil.c	1541	png_handle_iCCP	png_chunk_benign_error	png_chunk_benign_error(png_ptr, errmsg);
pngrutil.c	1543	png_handle_iCCP	handled-enum	return handled_error;
pngrutil.c	1572	png_handle_sPLT	handled-enum	return handled_error;
pngrutil.c	1577	png_handle_sPLT	png_warning	png_warning(png_ptr, "No space in chunk cache for sPLT");
pngrutil.c	1579	png_handle_sPLT	handled-enum	return handled_error;
